squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price
91180,12,1,0,36,54969,3,9,2013,0,1,6233,9847,827,1,7,9124383.3
74606,50,1,0,73,62661,2,10,1990,1,1,8031,3255,664,1,3,7471533.0
77439,91,1,1,56,67320,9,3,2007,0,1,7307,2637,908,0,5,7754431.7
2434,16,1,1,18,62698,9,5,2013,0,0,5345,890,884,1,3,253611.3
83377,43,0,0,45,12958,8,5,2003,1,0,937,2463,831,1,7,8342685.3
59172,15,1,1,60,82528,9,1,1995,1,0,9255,5964,121,1,6,5927710.5
85707,92,1,0,30,7476,5,8,1993,0,0,1828,1568,398,0,0,8578494.3
32263,76,0,1,92,27952,8,1,2018,1,1,8164,3706,348,0,3,3235937.8
92948,46,0,0,47,15715,9,4,1997,0,0,2471,9824,213,1,1,9297047.7
44584,84,1,0,90,3469,6,9,1992,0,1,8073,6806,738,0,2,4468024.2
74178,54,1,0,36,89372,6,5,2016,0,1,5497,6167,872,1,9,7424829.6
79081,20,0,1,88,29693,2,9,1993,0,1,7804,2741,880,1,7,7918094.3
86482,38,1,1,99,33972,9,7,1994,1,0,6662,413,672,0,8,8659872.4
29411,26,1,0,53,64099,2,9,2017,0,1,1681,8610,181,1,1,2948395.7
90777,78,0,0,8,11891,10,5,2009,0,1,5120,5209,744,0,6,9079088.9
47063,19,0,0,44,77177,2,6,1993,1,1,9138,5404,249,1,7,4710827.3
25269,88,0,0,92,86720,6,7,2019,1,1,3464,5175,693,1,1,2530193.9
63886,46,1,0,1,23324,7,8,1992,1,1,3896,2640,771,0,2,6391405.2
24451,12,1,1,86,6259,7,8,2010,0,0,3311,8286,373,1,0,2455578.0
76859,82,1,0,13,73715,2,9,1996,0,1,9005,4019,826,1,1,7687938.6
3440,62,1,1,72,59167,7,1,2009,1,0,7498,8398,489,1,5,354630.9
26907,65,1,1,43,3916,8,3,2003,1,0,1276,9010,248,0,4,2701055.3
9705,86,0,0,50,8931,2,3,1999,1,1,6738,3717,218,0,4,975399.9
99266,80,1,1,39,95079,2,10,2016,0,1,3627,6309,871,1,0,9932775.6
92462,52,1,1,46,22405,9,6,2019,1,0,9584,8587,677,0,8,9257840.9
60050,58,0,0,41,25292,1,1,2002,0,1,6469,1814,655,0,9,6008607.2
52078,7,1,1,73,20372,10,4,2016,1,1,1864,2049,558,0,5,5217708.6
51127,85,1,0,66,53060,2,2,1996,0,0,391,4578,127,0,5,5119947.6
45305,47,0,0,52,88365,1,3,2001,0,1,6427,305,747,0,7,4533446.1
27655,12,0,0,19,95042,9,10,2009,1,0,2566,4157,453,1,5,2767015.9
28285,28,1,0,97,26055,4,1,2006,0,0,8041,8084,118,0,1,2840774.6
51721,54,0,1,43,87436,5,4,2002,0,0,1583,7074,883,0,7,5175060.2
49063,35,0,0,81,53623,1,5,1991,1,0,9416,7968,972,0,7,4909260.1
6253,87,0,0,7,67528,5,10,2017,1,1,7079,5797,408,0,4,626613.7
93690,94,1,0,31,74695,5,2,1995,0,0,1801,3488,140,0,2,9372359.5
44615,18,0,0,34,51005,7,4,2012,1,0,128,9655,693,0,2,4465651.2
69797,55,1,1,3,94751,6,2,1995,1,0,6918,956,285,0,2,6986534.5
35110,28,1,1,84,7687,6,8,1995,1,1,9928,699,439,0,0,3526172.5
51796,90,1,1,35,77938,3,8,1998,0,1,5339,299,684,0,3,5189796.8
37793,34,0,1,55,22570,7,4,1996,1,1,7075,9413,555,0,0,3786136.6
83260,93,1,0,29,52207,2,9,2005,1,1,7512,7659,308,1,8,8331439.5
54715,74,0,0,38,6441,2,4,1997,0,1,5908,4317,776,0,7,5472607.7
88346,63,0,0,66,38853,6,9,2007,1,1,6444,2799,682,0,8,8837282.7
31454,12,0,0,57,53771,8,1,2012,1,1,9770,3474,327,0,0,3148909.2
69764,94,1,1,73,74348,9,6,2008,0,0,8607,2326,874,0,9,6986164.8
18198,25,0,1,66,92677,9,2,2009,1,0,4239,6223,782,0,2,1828162.9
32282,48,0,0,97,72866,4,6,2003,1,1,672,2704,532,1,3,3234723.3
63341,81,0,0,85,45352,10,6,1991,1,0,928,5891,725,0,5,6338314.1
74641,91,0,0,16,3061,6,10,2020,0,1,2163,6351,378,1,4,7465378.0
75211,34,1,0,92,24625,3,4,2016,0,1,3002,2029,952,0,9,7528953.6
15927,8,0,0,29,57071,1,10,1990,1,0,3741,1014,992,1,6,1595237.0
57133,23,1,1,5,16128,2,8,2019,1,0,4136,4331,469,1,3,5718350.9
27842,72,1,1,59,65385,4,9,2001,1,0,5026,9958,941,0,2,2797107.1
12797,47,1,0,26,44825,9,3,2001,1,0,9030,5720,961,1,4,1284541.1
48033,41,1,0,1,85611,4,6,1994,0,1,7386,7266,805,0,9,4807525.4
51050,53,1,1,6,95122,3,3,2009,0,1,5315,5923,442,0,4,5107815.9
3629,4,0,1,33,50592,4,3,1991,1,1,2249,9889,202,1,9,369764.1
93656,45,0,1,34,88235,3,7,1997,1,1,9808,1333,156,0,6,9372651.7
73180,1,1,1,54,38386,9,7,2011,0,0,3340,452,784,1,10,7325717.1
21460,45,1,0,53,58072,3,1,2014,0,1,8355,1953,484,0,3,2151657.4
36417,27,1,1,10,78978,9,8,1997,0,1,6524,7091,246,0,0,3645546.7
72165,56,0,0,22,7182,8,3,2004,0,0,9444,8701,975,1,0,7218838.4
58752,79,0,0,98,82396,4,9,1997,0,1,9961,3122,831,0,4,5881679.7
91745,30,1,0,9,13397,3,3,2021,0,0,457,3430,291,1,9,9177089.1
99454,86,1,1,24,75928,4,5,2012,0,1,2635,5112,698,1,0,9958152.2
78037,11,1,1,65,83559,6,4,1998,0,1,2500,2644,924,0,8,7811853.8
7772,66,1,0,70,73824,6,2,1999,0,0,7627,8529,825,1,3,786743.9
26681,75,1,0,21,41416,1,9,1994,0,1,9173,1381,652,0,9,2675051.4
9130,37,1,1,42,81629,5,10,2002,1,0,4439,5767,731,1,2,921139.2
56003,2,1,0,47,15467,5,1,2020,0,0,2105,4637,123,0,0,5606255.0
13296,87,1,1,5,97245,2,5,1993,0,0,3129,3793,968,1,10,1336777.3
33126,50,1,0,87,96589,1,5,2019,0,0,2592,997,582,1,3,3317019.9
94491,76,1,1,37,93249,6,4,1998,1,0,1364,3514,823,1,10,9456801.8
8977,53,0,1,62,91218,1,3,2014,0,0,5865,7112,250,1,5,905963.4
24023,47,1,0,11,57123,1,6,1998,1,1,1490,9299,642,0,9,2405911.8
27226,80,0,0,77,30704,10,2,2014,0,1,2978,4685,775,1,10,2726812.4
47647,47,1,0,66,20509,8,5,2014,0,0,7836,1498,883,0,8,4776741.4
33316,89,0,1,72,44095,5,4,2000,1,0,6673,9968,616,1,8,3340809.0
82984,94,0,0,2,82178,6,10,1996,0,0,3488,4046,948,0,2,8298997.6
41965,17,1,1,16,55784,9,4,2009,1,0,7008,4765,969,0,9,4202078.9
48867,40,0,0,56,67928,1,6,2013,1,0,4212,1916,114,0,10,4889559.3
68824,39,1,0,73,92105,4,9,2010,1,1,393,4853,449,1,7,6892716.0
60239,37,1,0,77,73754,2,5,1998,1,1,7220,5238,276,1,5,6032661.8
71226,52,1,0,66,90960,7,4,1995,0,0,7795,7032,782,0,4,7127541.5
21982,35,1,0,46,21753,2,6,1994,1,0,5107,4570,998,0,8,2203909.4
7591,98,0,1,59,48020,3,2,1996,1,0,1337,6613,234,1,3,765416.6
34162,76,1,1,78,35560,6,9,2018,1,0,9530,5520,142,1,5,3426173.8
29431,69,1,1,30,28639,6,7,2017,0,0,6501,9600,946,1,9,2950835.7
94457,63,1,1,29,77617,2,9,2007,0,0,3310,9491,520,1,9,9453238.7
67498,24,1,1,21,92259,8,4,2007,1,0,2571,6694,849,1,1,6753907.7
23073,45,0,1,93,20942,3,6,2021,0,0,2764,3974,795,1,2,2310872.1
43467,34,1,0,22,58103,2,3,1998,1,0,4340,2690,738,1,6,4350497.8
17325,5,1,0,37,21598,10,7,1997,0,1,1830,204,755,0,0,1737822.7
82102,34,1,0,13,7782,2,9,2006,0,0,6721,2664,413,0,10,8212467.6
10798,27,1,0,59,38651,2,9,1993,0,0,5879,3505,850,0,6,1086266.3
15301,66,1,0,5,67235,4,3,1992,0,0,4711,9162,390,0,10,1534279.2
66119,39,1,0,64,86171,8,5,1991,0,1,5860,4947,537,1,10,6617914.1
66370,15,0,0,20,7190,4,3,2002,0,0,5358,5636,962,0,7,6638720.2
13147,71,0,0,65,62682,5,8,2013,0,0,1741,2233,497,1,10,1316451.3
40035,37,1,1,41,31750,10,4,2021,1,1,9391,7210,532,1,0,4010245.1
94638,50,0,0,32,80383,3,10,2014,1,0,8047,7968,870,1,10,9465407.4
46276,33,0,1,67,23557,9,5,2004,1,0,9148,4860,736,0,10,4632070.4
18098,25,1,0,23,57051,9,4,2008,0,0,8546,2796,990,0,2,1813099.8
34946,56,0,1,44,76782,7,10,1994,0,1,759,4399,789,0,4,3500553.4
59417,77,1,1,5,92223,4,5,2021,0,1,6043,602,151,0,8,5948856.1
35412,27,1,1,70,95056,7,8,1994,0,0,4160,1182,455,0,4,3555286.4
45038,41,0,0,46,19853,9,9,2020,1,0,4792,7709,982,0,3,4507412.0
93437,40,1,0,36,34307,3,7,2009,1,1,3370,6778,850,0,6,9350312.9
81404,69,1,0,8,39713,7,5,2003,0,0,3559,3535,170,0,3,8145005.3
49694,47,1,0,17,42649,4,8,2021,1,0,8872,9458,976,1,1,4973672.1
57475,67,0,0,83,2788,2,3,2007,0,1,654,7868,914,0,2,5753644.7
41264,20,1,0,41,18868,1,2,2006,0,1,970,4874,100,0,8,4134223.6
32604,51,1,0,38,85386,1,5,2009,0,1,2030,6606,135,0,2,3263791.9
9115,24,0,1,8,65398,1,6,1997,1,1,7187,2578,472,1,10,914381.7
88328,35,0,1,19,33772,2,3,2010,0,0,4895,5965,636,0,6,8836891.0
99999,58,0,0,68,10477,3,4,2012,1,1,7631,4199,776,0,2,10006771.2
57117,12,1,1,86,76093,10,8,2014,0,0,9199,3220,460,0,3,5722262.4
68992,99,1,0,39,23545,7,9,1995,1,0,2245,7012,682,1,8,6907585.5
96930,14,0,0,80,1941,9,3,1994,0,0,3924,6206,256,0,4,9701569.4
77776,68,0,0,7,8289,4,6,2010,0,0,5333,8925,186,1,3,7778582.0
712,29,1,1,19,54360,3,8,2019,0,0,330,5343,661,1,5,80879.9
41000,5,0,1,8,99402,2,7,1991,1,0,7245,4667,668,0,0,4101893.1
77086,55,0,1,92,27478,9,5,1996,1,1,1357,9576,908,0,7,7714958.6
19185,89,1,0,84,18893,6,2,1996,1,1,8514,1414,221,0,8,1926146.6
84465,47,1,0,64,14658,9,1,2003,1,0,5688,4033,418,0,8,8455710.3
90981,76,1,1,89,82475,10,4,2013,0,1,3249,515,429,1,6,9107657.3
9642,33,1,0,59,18769,6,10,2021,1,0,9423,356,949,1,1,971897.1
17466,80,0,0,51,40049,9,6,2005,0,0,6862,4415,444,0,1,1751126.5
54812,88,0,0,27,48822,2,7,1990,0,0,8509,8693,823,0,7,5482093.0
17052,58,0,0,29,47964,1,2,2013,1,0,2371,2247,768,0,0,1706550.3
62979,58,1,0,85,85267,7,7,1996,1,0,4145,9449,905,1,1,6301868.6
68143,87,0,0,14,67586,8,8,2018,0,0,2675,4544,994,1,9,6816133.8
7822,85,0,0,13,30657,3,1,1994,1,0,2111,5437,323,0,10,783295.4
71397,71,0,0,93,68199,3,10,1995,1,1,3477,5530,342,0,2,7145471.5
76903,36,1,1,29,9927,7,10,1996,0,1,4698,2855,941,0,1,7700543.6
72859,97,0,0,52,73233,5,2,2001,1,1,8563,230,835,0,8,7289714.1
56181,76,0,1,98,27961,4,4,1996,0,0,4581,8060,953,0,7,5630006.6
94716,92,1,1,7,28100,6,1,2009,0,0,1785,1348,680,0,4,9479703.9
32078,91,0,0,65,66113,4,3,2012,0,1,5986,2720,377,1,5,3209311.2
67210,22,0,1,68,63246,3,9,2018,0,1,4144,1204,613,1,0,6731422.8
20556,91,0,0,24,68663,10,5,2004,1,0,4270,3469,765,1,7,2057988.4
97020,26,1,1,46,51903,1,4,2017,1,1,5305,775,135,0,4,9709732.7
40556,71,1,0,93,62392,9,4,2004,0,1,6862,9102,209,0,9,4065791.4
62093,12,0,1,94,65064,9,2,2004,1,0,9421,7699,777,1,2,6222279.4
24916,36,0,0,55,83422,3,3,2010,1,0,2931,9731,523,1,9,2496771.0
78563,12,1,1,96,3712,5,1,1997,1,1,6449,1626,478,0,1,7872245.7
62711,60,0,0,29,42211,8,10,2007,0,1,4484,5437,329,0,6,6272944.7
73733,43,1,0,23,32960,7,7,2005,1,0,8747,7979,809,0,10,7377738.5
39309,80,1,1,32,40747,4,3,2001,0,0,9448,6462,344,1,7,3939850.1
42904,4,1,1,70,22587,5,7,2005,0,0,4680,4088,699,0,6,4302680.5
35383,92,1,0,96,6641,10,10,2009,0,1,6067,4440,271,0,7,3548725.9
14635,58,0,0,82,76291,4,8,1997,0,0,6425,3653,465,1,2,1471115.7
55164,10,1,1,64,11611,2,1,2007,1,1,9636,2310,725,1,3,5526826.7
67531,64,1,0,66,31977,3,4,1992,0,0,6449,5033,478,0,7,6760858.2
11602,85,0,1,47,45724,5,9,2008,0,1,3765,2075,402,0,5,1167525.8
8256,7,1,0,59,56785,10,1,2005,0,0,1713,5342,510,1,1,831710.5
68339,36,0,1,86,43765,7,9,2003,1,0,5303,338,129,1,9,6839127.3
33201,17,1,1,77,81051,10,6,1991,1,0,9550,748,107,0,5,3329880.1
77280,49,0,1,8,36165,1,3,2009,1,1,5583,4466,444,1,5,7734154.9
71787,80,1,0,16,95501,7,3,2008,0,1,2080,1510,289,1,8,7182473.8
14938,8,1,0,50,14945,4,2,1991,0,0,5217,9316,810,0,4,1499161.1
67629,27,0,0,38,45599,1,8,2011,0,1,4353,3714,388,0,10,6767151.1
43954,38,1,1,4,86255,7,9,2003,1,1,3088,1388,846,0,6,4401306.3
35122,45,0,1,76,85058,4,1,1993,1,1,9919,1326,390,1,1,3519372.3
96040,23,0,0,27,82968,5,9,1997,0,1,323,3817,269,1,8,9606107.7
5399,72,0,0,14,71012,5,8,2002,0,0,6996,1230,155,0,10,541400.2
78122,55,1,1,29,48797,3,9,1996,0,0,1649,4518,468,0,5,7822983.6
31076,16,1,0,22,5859,3,5,2018,0,0,8821,4157,954,1,10,3112788.8
89623,50,0,0,71,18316,6,6,1995,0,0,780,5158,337,0,2,8966278.5
51528,47,0,0,11,52216,2,2,1999,0,0,1149,2787,861,1,4,5153572.9
23754,69,0,0,63,54077,5,7,2017,0,0,3497,6066,166,1,1,2379379.7
4263,20,0,1,26,36521,7,6,2002,0,0,6579,4499,987,0,9,433150.2
3712,89,1,0,62,96538,8,4,1990,1,0,443,1872,642,0,8,378944.0
95395,4,1,0,18,68865,1,4,2004,1,1,9564,2100,565,1,10,9543121.4
80323,100,1,0,86,49703,3,8,1995,1,0,5662,8850,349,0,1,8045525.5
20640,17,0,0,91,21471,2,9,2015,0,0,5011,9512,736,1,0,2073310.5
88869,11,0,0,84,56957,7,7,2011,0,0,2889,1895,482,0,5,8893331.1
86908,90,0,0,56,28155,8,7,2014,1,1,314,5030,397,0,7,8695385.4
60060,58,0,0,60,66832,5,3,2010,0,0,2016,7986,707,0,10,6010411.0
65482,66,1,1,21,30063,5,6,1996,1,1,134,1222,171,0,6,6556065.6
94317,74,0,0,75,18454,3,10,2018,1,1,8296,4088,176,0,5,9434101.8
45647,17,1,1,100,31458,9,4,2019,1,1,3554,9429,713,0,6,4580938.9
94620,49,0,0,28,48168,1,1,2021,1,0,3818,3487,668,0,0,9464860.1
72570,98,0,0,97,33740,5,5,2014,1,1,9856,5766,874,0,8,7260082.4
71931,30,1,0,54,14711,3,1,2012,1,0,6633,9156,841,0,1,7200839.2
43084,5,1,0,27,33540,9,10,2018,0,1,7387,8377,388,0,1,4312866.8
16932,34,1,0,77,90014,4,10,1997,0,1,1623,969,710,0,2,1700179.7
55038,46,1,0,45,4930,7,3,2007,0,0,9300,4032,172,0,6,5510722.7
65246,19,1,1,31,44954,1,5,2008,1,0,8038,1051,991,1,10,6529755.8
24055,32,0,1,81,18804,5,6,2018,1,1,5640,7433,818,0,6,2418314.8
61098,27,0,1,48,17649,1,8,2008,0,0,2276,1500,459,0,3,6115352.8
35752,37,1,1,88,40954,9,9,2004,0,0,4770,7965,593,0,5,3584645.4
71519,12,0,1,80,24484,1,8,2012,0,0,9982,6232,800,1,2,7156303.2
32100,79,0,1,39,34468,2,5,2017,1,0,1482,9856,932,0,6,3213786.7
77337,32,0,0,68,86551,2,4,1991,0,0,6260,6902,287,0,2,7739167.1
98298,85,0,1,97,85158,2,6,1995,1,1,43,610,311,1,0,9843812.5
20978,10,0,0,86,90537,2,5,1996,0,0,3089,4185,698,1,1,2100765.6
8346,6,0,1,51,4211,3,1,2010,1,0,7224,3558,757,1,0,839157.0
41965,87,0,1,61,3857,10,4,2000,1,1,4173,7371,216,0,7,4204881.0
54133,1,0,1,89,49508,2,3,1993,1,0,2192,4801,195,0,2,5426671.3
42167,67,0,0,99,83682,4,6,2020,0,1,5838,467,398,1,4,4223638.0
51408,58,0,0,84,61883,4,10,2017,0,0,7578,7475,614,0,2,5148173.7
93278,87,1,1,47,86035,7,9,2015,1,1,3487,4852,447,0,8,9339538.5
17868,73,1,0,35,48674,4,9,2013,0,0,1718,5498,710,1,2,1792308.3
84213,27,1,0,59,9809,10,2,1997,1,0,7598,115,424,0,4,8429482.7
30204,85,0,0,4,98171,3,3,2012,1,0,2939,637,358,1,5,3021287.2
20006,95,0,1,13,7216,4,5,2002,0,0,9833,7526,313,0,2,2006536.2
60244,31,0,1,46,8072,5,5,1993,0,0,6251,3604,930,0,5,6031860.3
24623,40,1,0,75,53020,5,5,1993,0,0,7639,9941,860,1,7,2469572.3
12014,83,0,1,1,16646,6,6,2006,1,0,7206,2816,665,0,1,1203385.6
70159,46,0,1,74,4159,5,10,2019,0,0,6333,3326,985,0,6,7019489.9
32794,97,0,0,7,60293,4,3,1996,0,0,506,8511,880,1,2,3279960.6
86253,24,1,1,47,83198,1,9,1998,1,0,2626,3552,909,0,9,8633980.8
78747,37,1,1,96,78552,9,10,1992,0,0,3456,8386,941,0,5,7887317.2
63941,22,0,0,12,56147,10,5,1994,1,1,9722,7407,340,1,4,6396123.4
43653,13,0,1,72,44943,6,2,2012,1,1,5654,5531,519,1,1,4374203.2
90219,48,1,0,3,92628,6,9,1998,0,0,8050,8708,764,0,3,9024572.8
92120,25,0,1,67,72326,1,4,2001,0,1,7137,601,507,0,2,9219455.1
41665,63,0,1,94,1474,6,4,2013,0,0,9230,9066,916,1,5,4177468.3
28048,63,0,0,93,41654,4,1,1998,0,1,7318,1221,844,1,3,2806887.8
51650,98,0,1,97,90953,5,1,2020,0,0,2207,4073,991,1,3,5173330.0
44638,18,0,1,8,87048,9,5,1992,1,0,6730,1184,865,0,9,4466312.2
73527,57,1,1,5,16171,10,10,2021,0,1,5453,1421,722,0,1,7360331.1
72194,86,0,0,37,24289,7,1,1992,0,1,9997,464,894,0,8,7222517.2
37945,85,0,0,79,52673,7,8,2001,0,0,1684,7570,917,0,5,3799158.1
99355,81,1,1,68,69687,2,8,1994,0,0,6968,5109,950,1,4,9940016.4
21413,58,1,0,74,17844,6,6,1993,0,0,5437,1817,413,1,6,2149706.3
53680,62,1,0,88,48353,1,7,2010,1,1,4515,3217,515,1,7,5379297.0
40581,99,1,1,82,48665,9,7,2008,1,0,5782,1627,428,0,10,4068225.8
82665,29,0,1,85,73427,6,5,2018,1,1,3307,1314,125,0,3,8280105.8
39572,79,0,1,15,40571,5,6,2021,1,1,7125,1796,497,0,7,3960690.1
66518,20,0,1,96,40605,2,10,2005,0,1,3116,3804,115,1,10,6658518.5
9167,32,1,0,69,85421,4,3,1994,1,1,6444,8319,219,1,7,923577.4
87887,75,1,1,92,51538,6,6,2009,0,0,5570,9833,933,1,6,8802291.9
628,70,1,0,75,65323,8,6,2020,0,0,7428,2642,150,0,2,68498.0
24415,18,1,1,79,79354,6,6,2002,0,1,7712,8172,153,0,3,2452866.2
42616,83,0,1,97,11070,6,4,1996,0,0,7206,2319,489,1,1,4272292.6
73314,43,0,1,38,49895,10,1,2018,0,1,3281,5020,968,0,8,7336538.8
6032,15,1,0,97,44056,6,10,1997,0,0,8352,8930,621,1,1,613823.7
26444,43,1,0,4,5572,7,10,2017,0,0,1460,6541,664,0,9,2649524.7
1753,92,0,0,97,9030,1,5,2019,1,1,5665,6968,866,1,10,182644.9
9078,63,0,0,48,21260,10,10,1994,0,0,7745,8737,137,0,3,909459.4
6629,41,0,1,32,903,2,1,2004,1,0,8331,9361,293,0,6,666360.4
40006,65,0,1,81,94442,2,4,1991,0,0,7307,9761,352,1,6,4012759.1
50944,19,0,1,11,31392,4,4,2013,1,0,6963,819,893,0,1,5099151.3
17353,2,0,0,77,77080,7,1,1993,1,1,1509,8685,628,0,2,1740330.3
77747,50,1,1,72,98938,8,10,2014,0,1,4829,4204,455,0,3,7786197.4
22974,86,0,0,50,56343,10,10,2020,0,1,1698,3151,826,1,2,2300702.0
33108,82,0,1,83,52015,6,10,2016,1,0,6250,8751,552,1,2,3316069.6
71591,20,1,0,58,46834,7,4,1998,0,0,6486,3310,366,0,0,7165980.8
93815,20,0,0,32,82210,8,8,2004,0,0,8644,3947,253,1,3,9383412.4
742,28,1,1,6,92580,8,6,1995,0,1,9552,8299,626,1,1,81336.5
16547,85,1,1,40,23941,4,5,2008,1,1,2183,3447,119,0,10,1659757.8
61049,96,0,1,51,67835,6,1,1996,1,0,6308,3761,829,0,1,6113701.6
47757,50,0,0,81,10826,4,1,1993,0,0,4370,6369,455,1,6,4777071.3
5598,10,0,0,38,94927,3,6,1994,0,1,5818,1570,825,0,0,562211.4
97199,78,0,1,42,39872,8,9,1997,1,0,4072,7938,456,0,1,9725164.7
48670,25,1,1,53,27485,5,8,2005,0,1,1372,1478,755,1,9,4874367.5
22333,6,1,1,34,62849,3,4,2002,0,0,3017,9775,868,0,8,2245486.2
80212,49,0,0,92,58290,2,10,2011,1,1,6821,30,115,1,7,8029445.1
54789,5,1,0,12,62392,4,10,2007,0,1,3145,6027,583,1,2,5484239.7
66866,12,1,0,63,2117,5,4,1993,0,1,8431,2007,122,1,4,6692180.3
81951,43,1,0,34,58606,3,9,2009,0,1,4919,7104,545,1,4,8201048.9
69192,47,0,1,14,50927,9,6,1993,1,1,4078,315,767,1,10,6924996.3
40633,34,1,1,1,79484,9,6,2002,1,0,7966,7459,238,1,3,4069305.2
11629,92,1,1,64,29180,4,6,2010,0,0,320,1148,201,0,9,1173671.0
67709,82,1,0,2,57705,7,10,1992,0,0,2723,4877,535,1,1,6776316.2
14862,49,0,0,71,44004,3,3,2004,1,0,4045,267,786,0,7,1491791.4
8201,18,1,1,66,38920,7,2,2007,0,0,4949,5811,185,1,6,826967.7
63975,72,0,1,90,17172,7,5,2020,0,0,407,79,639,0,4,6404090.0
5540,14,1,0,61,13554,5,4,1995,0,0,9042,5851,752,0,6,559407.5
85788,54,1,0,30,74535,7,9,1992,0,0,8497,2002,623,1,5,8584134.2
23118,75,1,1,81,81723,10,2,2012,1,0,8213,2582,479,0,0,2326378.2
68738,8,0,1,74,40326,8,4,2010,0,0,8272,3502,852,0,4,6884205.0
69918,32,1,0,11,43369,8,5,2005,0,1,2569,9077,758,1,2,6995676.5
1549,65,0,1,89,51437,3,1,1999,0,1,6845,8727,220,0,9,165820.9
86022,19,1,1,35,7134,3,3,2008,1,1,4260,9025,970,1,2,8609199.8
52552,83,0,1,55,48564,8,7,2006,0,1,113,3276,326,1,2,5262997.6
74190,42,1,0,67,25155,4,3,2017,0,1,3328,4927,107,0,1,7425893.7
81262,32,1,0,41,1213,4,10,1991,1,0,7324,1876,846,1,10,8132826.1
86800,18,0,0,99,59878,10,4,2008,0,1,3808,6688,455,0,7,8684068.8
40089,58,1,1,42,45594,9,1,1999,0,1,5976,9983,993,0,10,4016591.9
45732,86,1,1,32,86157,7,2,2011,0,1,7868,2299,462,0,9,4583088.1
35753,5,1,0,28,66317,5,10,2017,0,1,5690,4870,923,1,6,3580868.7
73212,16,1,0,70,88064,4,6,2020,1,1,3789,6826,984,1,9,7329443.0
10902,77,1,0,29,58057,3,5,1996,1,1,817,1834,582,0,8,1096338.6
17643,18,0,0,1,34506,6,8,2004,1,0,755,4070,966,1,8,1765047.4
63631,84,1,0,12,31269,6,10,2000,0,0,239,1952,411,1,4,6369055.0
52416,40,1,1,98,90595,10,7,2012,1,0,618,639,507,1,9,5259907.2
8028,74,0,0,36,75459,3,5,1994,0,1,4987,4315,546,0,3,804141.4
48344,34,0,0,20,11070,4,10,2004,1,1,1072,4801,564,1,6,4836340.4
22100,52,1,0,32,72762,9,8,2005,1,1,923,229,692,0,1,2217330.5
87556,49,1,1,13,15957,8,6,2001,0,1,2242,8478,828,1,4,8763636.1
52100,3,1,0,55,98866,10,5,2018,1,0,5990,4074,503,1,9,5212486.8
91988,53,1,1,47,50808,6,4,2006,0,1,766,2879,452,1,7,9206879.6
24905,99,0,0,49,39297,8,9,1994,0,1,5852,4135,801,0,5,2493994.4
58748,76,0,0,40,20761,2,5,2010,0,1,1627,996,639,0,2,5875981.0
76357,72,1,0,97,7369,6,7,2002,0,0,5899,7571,235,0,5,7641043.2
48452,5,1,0,53,71646,7,1,1997,1,1,8321,1905,482,0,10,4853030.7
55474,81,1,1,65,24787,5,3,2012,0,0,411,7268,176,1,6,5553845.2
77032,67,1,0,68,58873,8,1,2020,1,1,3925,9095,725,1,3,7708083.0
30403,97,1,0,84,59435,1,4,2017,1,0,8656,8575,490,1,1,3049116.7
86720,7,1,0,22,64090,5,2,2019,1,1,4000,6521,491,1,0,8676437.9
68916,19,0,0,13,90143,4,3,2013,1,0,6851,8618,487,1,7,6893475.3
61929,21,1,0,44,31560,3,2,2006,0,1,1841,6899,679,1,8,6197708.6
44976,88,0,0,70,9112,8,3,1997,1,1,9885,7473,526,1,2,4504969.7
39104,19,1,1,70,92412,10,2,2017,0,1,7647,9465,997,0,0,3920958.7
60514,46,1,1,35,76413,2,1,2019,1,0,9227,737,340,0,8,6059360.9
31609,97,1,1,15,5952,9,1,1994,1,0,2134,2101,174,1,3,3169821.4
43524,58,0,0,28,71371,7,10,2003,0,1,9143,5447,815,0,0,4354494.3
8319,78,0,0,55,69329,10,10,2019,0,1,9668,8748,403,1,4,834891.9
89178,74,0,0,89,21568,9,8,1997,1,1,4196,5919,530,0,6,8926770.7
56625,40,1,0,38,56065,8,10,2019,0,1,9272,8255,812,0,4,5665903.9
87479,74,0,1,78,28130,4,3,2004,1,1,3269,433,829,1,10,8752889.4
81805,51,1,1,16,99624,2,8,2003,0,0,1695,6791,521,0,0,8186061.3
97688,60,0,1,25,42775,8,9,1990,0,0,8847,4009,158,1,0,9775672.0
86424,86,1,1,100,10837,9,9,1998,0,1,5568,6811,895,1,6,8654131.8
56467,63,0,0,41,28576,3,2,1990,1,0,2743,5018,815,0,0,5649094.0
44149,3,1,1,28,12399,5,9,2017,1,1,4054,8018,485,0,5,4420910.7
84286,78,1,0,94,7669,9,5,2001,0,1,9154,2452,561,1,7,8437788.1
31301,13,1,1,91,48757,10,6,2018,1,1,7180,184,878,1,8,3142338.8
4221,60,0,0,4,23590,7,1,2019,1,1,261,9825,909,0,6,423295.9
27279,37,1,1,57,8594,7,3,2003,1,1,1731,3408,215,1,4,2739499.3
99371,31,1,1,16,96297,7,8,2013,1,1,3258,6296,354,1,8,9944705.3
40268,26,1,0,52,14375,8,4,2008,1,1,5220,4732,433,0,8,4033464.8
